,SALEM_T,SALEM_W,EUGENE_T,EUGENE_W,SEATTLE_T,SEATTLE_W,BOISE_T,BOISE_W,PORTLAND_T,PORTLAND_W,SPOKANE_T,SPOKANE_W,PASCO_T,PASCO_W,FRESNO_T,FRESNO_W,LOS ANGELES_T,LOS ANGELES_W,SAN DIEGO_T,SAN DIEGO_W,SACRAMENTO_T,SACRAMENTO_W,SAN JOSE_T,SAN JOSE_W,SAN FRANCISCO_T,SAN FRANCISCO_W,TUCSON_T,TUCSON_W,PHOENIX_T,PHOENIX_W,LAS VEGAS_T,LAS VEGAS_W,OAKLAND_T,OAKLAND_W
0,0.8442082563012172,5.207350680068109,0.9533276504587218,5.722135173083839,3.501643441552767,3.7066283996492375,-6.482032040016122,5.1957287230241835,2.086703210759941,8.96808933851532,-6.070347168039127,2.4115809305493503,-3.3531336271659593,2.0120325913963066,1.8289090041112228,2.140129186893973,11.486469152276456,2.3736739787669636,10.97749365655196,2.4433123755651707,1.481102935541923,3.128790119217242,3.3830091561878097,4.075751009167303,4.2080066523843636,4.8858846231820925,2.221112896988693,2.9802234596817128,4.207057724446319,2.2604384155446358,0.036116467814157005,3.8228061757795757,3.389324010076691,5.141529204246141
1,-2.7170673763368782,4.506725118406467,-0.862243731235071,4.839927959070243,-2.4709928085689237,3.0522367205272007,-10.49681555724162,1.867217544041133,-2.6159782601136423,4.640827528419904,-10.613927623670628,1.6336079842285072,-7.306752305354,2.3957718894468027,1.9725708628554441,1.1994328798709297,13.075247600432538,4.069970368733143,13.100972658907502,3.2096230199511395,2.526072666332341,1.7648794495474687,3.754175436090703,2.0964915758947242,4.005277119714822,2.198633383035798,4.355149910300959,2.5415977389686963,5.2151291868023835,4.45070468626115,1.1798604868263949,2.364655245764754,3.9043796186355344,2.3603416024535493
2,-2.9529615315058093,4.941229745453839,-1.4544663214339062,3.74731234166262,-1.7288510956421526,3.8480866678653993,-11.077475318208334,3.1578863348693447,-1.184503161093271,6.194666109856271,-10.550402167192592,2.6341358449627297,-7.519277847805711,1.6547322878178057,3.7820033754035,1.5556873431253107,12.830022050451873,4.376706672647772,13.772150890941667,2.2040003243812203,2.3290590685497428,1.9828531271481704,4.339648718924228,3.7873954737482483,4.49924622587997,4.437828981819472,8.467503218536695,2.541553430848344,8.38226838369818,3.041127844720398,3.40213037104496,1.5659403676961363,4.581229750606904,4.7555869422922274
3,-4.07598838569205,1.4891967263499497,-4.251624989301693,1.4763115005637493,-2.1492346325449923,2.4167375519883025,-10.50135656954117,1.7006766843042351,-2.5277377905579086,3.7293756482158953,-12.069493258884718,2.878937992947078,-8.16864032600293,2.7413204844853163,0.6511502910581797,2.170665508450184,11.09213180066192,3.5823103563581293,12.320485982801866,4.401660459399557,-0.9520350564565563,1.9439320622604392,1.237174693288754,2.3795234107078795,2.152038199898888,3.079767109735608,9.798066332796822,1.6739150812031607,11.324732317899914,2.8719299513196743,4.243828931560463,1.2781287414168518,2.4597979237447465,3.520232194742095
4,-6.652620608447192,4.04022418905124,-6.941456263887423,2.7084258442081492,-4.072492766685659,8.674781486509541,-13.896980294067207,2.409920388682909,-3.6280596519094064,1.5464417372578962,-14.58407388519798,6.392465719383718,-10.669210153167919,7.577124478710178,0.17937756729058574,1.430672305403578,14.447169356931708,3.1923753846809753,15.174080949146738,2.422744047529218,0.36196976042323925,0.1545763292842639,3.5774947734670155,2.2611746425594688,4.553804542651449,5.049301028300766,11.112059428884915,2.9096320598816834,12.617856075052272,1.7069133387545774,3.285304338141141,0.34720817966323736,5.406490367493609,2.2552769824795718
5,2.4833453550615894,0.9068896551927872,3.1110173634581724,1.349460587203435,1.6191347062949295,4.14213491828417,-1.236434617099368,3.37877539368904,4.583560609923262,2.2625926948525517,-2.0046571558083297,6.6200965464447386,1.8248803904077964,4.573547951425715,3.793820727918875,1.6933879617685643,16.47553496675252,1.815380109255354,17.49785324476633,1.0987316214316414,4.713289746698537,0.530821160208222,8.36732716892985,0.5985285031115724,8.465470878801613,3.22663961573219,10.012035097608045,3.718128510239901,13.622958689997157,2.938433775792261,5.6833775363951435,0.05015915839313001,9.561930738475295,1.6303623782773817
6,-1.8252537984561465,4.099618519160328,-0.7437575229309541,3.0323339972353813,-2.586469013136954,4.81788248609194,-3.8813997069342276,5.379938758935614,-0.5209766389805877,0.5769038706484713,-8.489150253831358,7.734111876293072,-4.75736980523928,4.023210699057643,5.269220459880521,3.5917359070974197,15.911811557472426,2.3837365923049867,16.534275743045793,2.466788695226097,6.052948215512305,1.508470735006714,8.548264007233795,0.0,7.634567677691838,3.6252495019184776,7.947259585563979,3.516284046620173,10.628750675745463,2.8737791490983016,3.9047192421918067,1.4587618631467547,7.98415149504332,2.4326032119960033
7,-0.14993377092543536,1.2300009952842856,0.018055923464211254,1.9232669026215472,-0.558605100786072,1.8816490136965984,-4.041862485243025,2.391663935162234,0.26676295775973013,0.043007795530605186,-5.586913828208695,2.669218433243153,-2.904045680098722,0.12341514891425875,6.990336568842316,2.1916863300629843,15.235172468558927,2.2802627203665153,15.400579402475808,1.8791314341955103,5.814835690291626,2.117607075749904,8.02273424835173,2.0896274888539352,7.043432035493984,1.6652986805532923,11.885164547044246,2.3684912464390226,11.36692341893749,3.383138602692288,5.445234368129035,2.6589605667211136,7.04665026131511,2.7070065962002205
8,-1.0253871443703995,1.2834725471793802,-1.3239009104914539,2.120587907753746,-0.9049316555379647,1.338990675791929,-6.027574769307113,2.1911018480218,-0.016318338294929013,0.0,-8.293182174841618,2.883593375011972,-5.1412533845018435,1.6340876622853069,7.793612844798786,1.2634710198083845,14.269102338874593,2.8595125008371105,14.504462930784289,2.0375121280455253,5.168184953042353,1.434941360057304,8.418828081239498,1.5536502228819211,8.656102980389704,1.5203300917973555,11.406666165775608,0.7480678051779157,11.854856668004574,2.4489014222730234,5.307431054407218,1.3809450085725754,8.623195786374234,2.4899617458966823
9,0.6810545701649899,0.8404207982298098,0.3847963889316688,2.494429402281969,-0.5842830953836788,1.1882742084832678,-6.844205876312942,2.1813001738712314,1.0291785469908588,4.987489115723328,-9.528441562162724,0.4726379677408996,-5.595986314455612,0.0,7.474317919689781,1.9481876065774717,13.833531796522955,3.819225675460802,15.676211704234069,2.809774678965688,7.009151219192539,3.5075138949209324,9.709314293153787,1.5220236936043925,9.361808672587628,3.067013646312314,9.166792829799054,2.689607822071933,10.84815105516468,4.2898208307584245,6.341578213101254,2.44426922691221,9.462640519200878,4.57133864766829
